code,0.48661926370940983
decimal interchange format,0.7054319653829894
compliance,0.4847273908121554
compact,0.548793777053909
www.silminds.com,0.737176253534102
cycle delay,0.6281882888155578
encrypted,0.5568518387925243
summarizes,0.37167055416392275
division,0.49547513740933646
dbzf,0.9059696189681367
every,0.16377280841973096
rm,0.644143962716501
vector,0.5895088578100888
inexact operation,0.6763427500685036
configurations,0.4043417202216116
employing,0.4315873368812718
vhdl,0.68096539190847
sign,0.4524391830446524
zero,0.4906832149262106
design,0.3393568588510534
rsa right,0.7299278205291035
clock,0.20818422494817967
specification,0.39268150929374357
nrdecdiv128 ip core,0.8761609733620208
full,0.613288736312487
divider exponent eb,0.8761609733620208
ip core implementation,0.2569658401712578
excess,0.5568518387925243
exponent eb,0.7299278205291035
verilog source,0.8916408516916599
change,0.41506359490965716
digits,0.3805902401623251
divide by,0.6281882888155578
divisor,0.7979210210811382
netlist,0.664510762457498
qtz quotient trailing,0.8761609733620208
technical,0.34910119351508406
items,0.3805902401623251
vectors,0.31572145894722503
34,0.30662520628420903
prior,0.29025657202039346
amount,0.604881359116263
quotient,0.6679577088967092
newtonraphson divider,0.7299278205291035
divide,0.5117523660495719
formulates,0.41184674495655305
licensing,0.3635275188386655
"sign bit,",0.606888186603493
unit,0.41506359490965716
input detection,0.6763427500685036
inef,0.9176791167356033
inputs,0.45952760815738813
next,0.172333730134594
m2,0.737176253534102
type,0.3618012323334026
full test,0.7029881473842573
outputs,0.35603665248601735
tested,0.5650488009229838
flag,0.7655901395331673
full dfp accuracy,0.7054319653829894
90,0.3255817143600044
cases,0.35144773167319016
boards,0.3805902401623251
rights,0.3805902401623251
2.62,0.4653341016752896
dfpa,0.9176791167356033
values,0.13027882582233483
ea divider exponent,0.8761609733620208
underflow flag,0.5191698496547253
following,0.0
packed decimal,0.5484727409665779
divider exponent,0.7299278205291035
reserved,0.4524391830446524
invalid flag,0.5758247040631809
dfpa on-chip,0.8916408516916599
sample,0.5005576522794288
reserves,0.3255817143600044
vector generation,0.6763427500685036
compact core,0.6763427500685036
siq,0.7641692084828218
"intermediate quotient ea,",0.8761609733620208
delay,0.4847273908121554
rsa right sift amount,1.0
fq,0.7641692084828218
product,0.5895088578100888
rsa rsa,0.7299278205291035
specifications,0.2751988881549824
diagram,0.4095714401711514
applications,0.34910119351508406
produce,0.4524391830446524
riq sa,0.7299278205291035
data,0.3969605784326952
parallel,0.4847273908121554
processors,0.33093093418783437
ip deliverable,0.5758247040631809
documentation,0.4895115293774104
parameterized,0.39784057208725404
block,0.34665045106163567
sb,0.737176253534102
sa,0.8184778372591596
rounded,0.39784057208725404
rounder,0.5833461448866144
sift amount,0.7299278205291035
innovative,0.41184674495655305
ieee,0.8147507563711651
negotiated,0.41184674495655305
ea divider,0.7299278205291035
fit,0.4906832149262106
clk,0.8184778372591596
"divider designs,",0.7299278205291035
exponent eb divisor exponent,1.0
combinational,0.3635275188386655
conformance,0.5568518387925243
divide by zero,0.7117060477638006
sa dividend,0.7299278205291035
siq shifted intermediate quotient,1.0
fully,0.33093093418783437
verilog test,0.24148596184161877
siq shifted intermediate,0.8761609733620208
mode,0.44560167398391287
qtz quotient trailing zeros,1.0
found,0.2751988881549824
zero flag,0.6653408434532991
decimal128,0.737176253534102
en,0.6589106553041155
accelerator,0.5650488009229838
business model,0.6268685343447122
generation,0.5246757146662354
ef,0.7539193739310033
ea,0.6589106553041155
siq shifted,0.7299278205291035
eb,0.8421416538563807
operation,0.22887465088080863
special,0.2940571178649344
rs,0.4315873368812718
rounding,0.39585310061524365
"point division,",1.0
content,0.4847273908121554
performs,0.5747505675702768
invf,0.8294413027981423
riq rounded,0.7299278205291035
ea divider exponent eb,1.0
standard,0.23078717662863477
control,0.2927605661460704
divide by zero flag,1.0
20072010,0.41184674495655305
implementation support,0.5728470341199333
cycles,0.37167055416392275
could,0.3111553890364229
area,0.5117523660495719
