speed,processors,0.18219848089766136,NA
add/sub,ip,0.1300662125039598,NA
gpl ghostscript,gpl,0.11510372794605928,NA
subtraction,floating,0.1274618992988729,NA
fig,fig,0.07936796302757955,NA
generation,xilinx fpga,0.12254909241032409,NA
rtl source,code,0.13855160952184617,NA
word,microsoft word,0.11524526788649311,NA
operation,201,0.1687021730789176,NA
latency y,fpga,0.13724269365958125,NA
performed,major,0.12148885213165851,NA
field,web,0.20723352459205296,NA
barun,barun,0.0,NA
use,operations,0.12820195960051217,NA
y available,fpga,0.14620195983318032,NA
ina,direction,0.08975880689034701,NA
beginning,handling,0.23990854144388526,NA
'fraction',exponent,0.24725591894997592,NA
32,description,0.17879938051080457,NA
ip performance,performance table,0.12836163025208,NA
simulation,exhaustive,0.1401066540259522,NA
floating point,floating,0.12407318533100259,NA
addition/subtraction operation,adder/,0.1174047750550641,NA
ip performance table,ip performance,0.1108461810778478,NA
positive,deliverables,0.12861221918611535,NA
features,features,0.0,NA
alignment,mantissa,0.1280643944852525,NA
"sjr ipark,",tel,0.12291722936816024,NA
flexible,optimized,0.17218733250806906,NA
useful,applications,0.29080149116300336,NA
stages,avoid,0.20290627188013927,NA
user documentation,user,0.10368811408206323,NA
y supports,"y compatible,",0.136315291046925,NA
point addition,/ subtraction,0.11184736486789328,NA
negative,exponents,0.31682231753550494,NA
latency y fully synchronous,latency y,0.1169622966668552,NA
floating,point,0.15423220712235303,NA
handling,beginning,0.23990854144388526,NA
deliverables,positive,0.12861221918611535,NA
processors,measure,0.1616236085173106,NA
email,tower,0.38860444912603814,NA
fax,tel,0.12572834560582638,NA
system,331,0.1896607941044666,NA
bias,bias,0.0,NA
second,input,0.11839301548527248,NA
available,design,0.21950459273503176,NA
331,system,0.1896607941044666,NA
steps,major,0.1475003141837119,NA
rtl source code,source code,0.1304671814575023,NA
added,standard,0.14459943249335142,NA
web,field,0.20723352459205296,NA
benches,test,0.14429341939014267,NA
integrable,optimized,0.16406864309589447,NA
sjr,"white field,",0.11804578482421504,NA
mobius,"white field,",0.11754270496563793,NA
biased,negative,0.24176085725215504,NA
present,swaps,0.16779343537416624,NA
vectors,test,0.14920272306495272,NA
definition,signal definition,0.12773770440268178,NA
"y compatible,",fpga,0.1449019564461968,NA
part,complicated,0.13842544588362907,NA
operations,use,0.12820195960051217,NA
inb,data width,0.10822544510831837,NA
"white field,",bangalore,0.11829732475350362,NA
virtex5,xc5vlx30ff324,0.13116329628270426,NA
point,floating,0.15423220712235303,NA
y fully,fpga,0.19662341680368647,NA
karnataka,usa,0.1585495198364292,NA
x m,x m,0.0,NA
dsp processors use,dsp processors use,0.10822904049215391,NA
design,available,0.21950459273503176,NA
y fully synchronous,y fully,0.11667381030798255,NA
santa,softjin,0.23312926355769073,NA
"santa clara,",gordon,0.11779424489492649,NA
supports,design,0.21020412102090327,NA
dynamic,applications,0.19395229805299072,NA
xc5vlx30ff324,virtex5,0.13116329628270426,NA
documentation,user,0.16649127006685943,NA
floating,format,0.23439814247091129,NA
sum,slice count,0.13577743764654635,NA
format,investigated,0.289662667604984,NA
technologies,95051,0.22068031376484956,NA
measure,processors,0.1616236085173106,NA
data,width,0.10670902842255732,NA
namely,generally,0.16185391708082586,NA
optimized,flexible,0.17218733250806906,NA
ipark,usa,0.17530606693130307,NA
significant,bit,0.4319480946992788,NA
xilinx fpga,generation,0.12254909241032409,NA
output,output,0.07936796302757955,NA
"mobius tower,",tel,0.12362000842757677,NA
point addition/subtraction,y supports floating,0.1166724116962699,NA
inputs,subtracted,0.14084621166359854,NA
signal,signal,0.0,NA
following,following,0.10204452389260227,NA
subtracted,adjusted,0.14414222894907802,NA
wide,fully,0.18682932182100756,NA
code,rtl source,0.13855160952184617,NA
stage,normalization,0.2936434762151292,NA
comparator stage,comparator,0.11256408788220933,NA
representing,performance,0.1919509234465975,NA
exhaustive,simulation,0.1401066540259522,NA
generated,code,0.13724154236855496,NA
easier,exponents,0.17738627205725155,NA
synchronous,available,0.18703595727735947,NA
functional description:,functional,0.09640689713579204,NA
clock,wide,0.1191070181312365,NA
point numbers:,point,0.1062852067521717,NA
bottleneck,subtracter,0.13199795039776518,NA
larger,smaller,0.18375476102998528,NA
families,compatible,0.18348172122255535,NA
addition,decides,0.1129121709168138,NA
verilog,rtl,0.12393115308403854,NA
102,2900,0.11737620813468706,NA
clk,description,0.09700991005604877,NA
used,bits,0.14503142424508386,NA
ieee,dsp,0.1550588843143694,NA
field,exponents,0.2051027113356968,NA
result,smaller,0.17941566267410722,NA
avoid,stages,0.20290627188013927,NA
adjusted,subtracted,0.14414222894907802,NA
point,point number,0.12933634702157468,NA
signmagnitude form,signmagnitude,0.1178165674266404,NA
general,general,0.0,NA
rtl,"verilog behavioral,",0.13098008225605318,NA
input port,mhz,0.15893244246136873,NA
source code,code,0.13205172119502057,NA
virtex4,xc4vlx15sf363,0.139575012353138,NA
918041779999,10011,0.18486841222895653,NA
epip,santa,0.19786900131628232,NA
tel,softjin,0.2232082332909804,NA
table,table,0.10582395070343938,NA
fpu add/sub,performance table,0.13767131596279067,NA
y supports floating point,y supports,0.11667381030798255,NA
detailed,documentation,0.13934965138502914,NA
source,rtl source code,0.12429972556347137,NA
"gordon ave,",gordon,0.11880040461208075,NA
usa,ipark,0.17530606693130307,NA
latency,754,0.14258499218854864,NA
