swaps,additionally,0.3863629768941229,NA
"Verilog Behavioral,",Verilog,0.26760231624258146,NA
GPL,GPL Ghostscript,0.24503645521609208,NA
fig,fig,0.1766918587142692,NA
POINT,FLOATING,0.3442711039978823,NA
comparator stage,comparator,0.25094064609215205,NA
performed,major,0.283233146981779,NA
Benches,Test,0.3887776014207672,NA
2900,95051,0.32568212102050137,NA
USA,"White Field,",0.606825093130881,NA
adder/,normalization part,0.2907561027749949,NA
US,Technologies,0.4065412316192982,NA
helps,perform,0.3655099362941213,NA
Op,fed,0.35041741314913577,NA
XC4VLX15SF363,Virtex4,0.3082955535051511,NA
designers,perform,0.3031810184625356,NA
Synchronous,Supports,0.3840675811580129,NA
Suite,1st,0.2938105206509602,NA
normalization,bottleneck,0.29058645692885793,NA
addition/subtraction operation,adder/,0.27260199827834236,NA
floating,value,0.29002764471785175,NA
FPU,add/sub,0.29047866861546867,NA
namely,Generally,0.2935787371317384,NA
Available,design,0.676056260563754,NA
IP,FPGA,0.5087397470133499,NA
biased,numbers,0.8787238151230864,NA
Field,408,0.6654221982427917,NA
ADD/SUB,POINT ADD/SUB,0.2681096398057669,NA
7731714,Suite,0.2775476718016457,NA
range,thoroughly,0.2540422818682635,NA
DSP,DSP,0.24610651749487494,NA
processors,use,0.3508267240179258,NA
first,first,0.19877834105355283,NA
361,mode,0.3617508479471233,NA
wide,design,0.374665115196066,NA
system,331,0.4714822831298818,NA
Definition,Signal Definition,0.3371876091830266,NA
model,source,0.26387161804880366,NA
331,system,0.4714822831298818,NA
Ave,Pvt,0.42469384119621495,NA
Description,CLK,0.20596499206792251,NA
perform,helps,0.3655099362941213,NA
FPU add/sub IP Performance,FPU add/sub,0.2488524663402392,NA
EPIP,"White Field,",0.29610936125862897,NA
represented,represented,0.13251889403570188,NA
complicated,part,0.36264876738277174,NA
vectors,test,0.3243737440466895,NA
use,processors,0.3508267240179258,NA
SoftJin,"Gordon Ave,",0.5871768924389592,NA
part,complicated,0.36264876738277174,NA
Y Compliance,Y Available,0.2729895444750634,NA
verified,approaches,0.27847759102344466,NA
Y Fully Synchronous,Y Fully,0.25948338580847663,NA
Direction,InA,0.19601848630187632,NA
Features,Features,0.0,NA
user,Detailed,0.2628082549525251,NA
inputs,subtracted,0.2851079400903684,NA
Data Width,Width,0.2587623229577467,NA
results,Test,0.2236471643698972,NA
Numbers,speed,0.3068898893557455,NA
RTL source code,source code,0.2925685569617087,NA
Test,Benches,0.3887776014207672,NA
DSP Processors use,DSP Processors use,0.24610651749487494,NA
Functional Description:,Functional,0.21988112183810482,NA
408,Field,0.6654221982427917,NA
Y Supports Floating,Point addition/subtraction,0.2595638050257463,NA
Version,5.2,0.33137209347924396,NA
entire,Frequency,0.370861968400201,NA
dynamic,applications,0.30226198595358655,NA
normalization stage,stage,0.2635261508760655,NA
InB,Data Width,0.23503578878843623,NA
Frequency,entire,0.370861968400201,NA
modules,Signal Table:,0.22003443524442182,NA
useful,required,0.2878918750434864,NA
Karnataka,"White Field,",0.35825250763307936,NA
FPGA,IP,0.5087397470133499,NA
operations,real,0.28039256519119476,NA
Data,Width,0.24143987717153073,NA
without,without,0.2385340092642634,NA
integrable,families,0.33842879994083563,NA
Figure2,Implementation,0.212680814280024,NA
Clara,"White Field,",0.5602177333500432,NA
Xilinx FPGA,generation,0.27907714357234104,NA
output,output,0.1766918587142692,NA
Slice Count,Slice,0.2776512087903833,NA
significand,'fraction',0.24889001585488493,NA
FLOATING,POINT,0.3442711039978823,NA
MHz,entire system,0.34899111339433525,NA
source code,code,0.29434274216629897,NA
following,following,0.2319080645624783,NA
handling,present,0.4494551197065009,NA
BANGALORE,"Gordon Ave,",0.4295343520037725,NA
Processors,measure,0.2895352991119327,NA
representing,performance,0.43343605658112777,NA
Latency,Compliance,0.3027136275654814,NA
general,exponent,0.19294471535611202,NA
approaches,value,0.3795206010205716,NA
