eor,condition flag,0.1839990127315196,'4.2 Opcode Encoding'
sequences,block,0.2127107414385704,'Instruction Set'
accesses,addresses,0.21841708607351085,'2.2.1 Load Example'
fpu,20,0.22632595402098504,'10.5 Hardware Tests'
pll,generation logic,0.21954371463702138,'Amber FPGA System'
user firq,wall time,0.25595612006966195,'10.6.1 Boot Loader'
rn offset_12 b22 =,offset_12 b22 =,0.19765211310836583,'4.3.1 Encode immediate value'
word,unchanged,0.20160477882995667,'10.5 Hardware Tests'
shift right,ib,0.1979646726326739,'4.5 Shift Encoding'
shifter operand encoding,opcode encoding,0.16671518090841106,'4.3 Shifter Operand Encoding'
tick,stall,0.1814835129715819,'2.2.1 Load Example'
8192,disables,0.18860693675121268,'Cache'
reset,reset generation,0.2013470827752322,'Amber FPGA System'
r14,r14,0.16244595703850984,'10.5 Hardware Tests'
fast interrupt,opcode_2,0.27551706483673355,'Registers'
run time,writes,0.19382314306024254,'11.1 Synthesis Results'
bicne,tests,0.2353301434936322,'10.5 Hardware Tests'
netlist,calls,0.2155827304383305,'11 FPGA Synthesis'
validate,"output file,",0.19991743123677158,'10.7.1 Using the pre-compiled memory image'
block data,change mode,0.18764440792837553,'Instruction Set Encoding'
4.4,service,0.5971295332188066,'4.3.1 Encode immediate value'
let x,alu function,0.30446651365836624,'4.8 Booth's Multiplication Algorithm'
install,fpga board,0.19255059105967381,'10.2 Installing the Compiler'
load equivalent,ia,0.1970619520300649,'4.5 Shift Encoding'
xst,version,0.18924562435912154,'11 FPGA Synthesis'
write_data,copro_write_data,0.19547485044279164,'Amber 23 Pipeline Architecture'
amber amber,r14_firq,0.16843461100875243,'4.3.1 Encode immediate value'
via,registered,0.26781567632240966,'Amber 23 Pipeline Architecture'
a25_dcache.v,xilinx library,0.21759352222567455,'8.3 Amber 25 Verilog Files'
ethmac dma,entire sequence,0.20313369149529514,'10.5 Hardware Tests'
modelsim gui,called.,0.1971719519754676,'10.3.1 With Modelsim'
simply,compiling,0.18999861848563163,'10.3.1 With Modelsim'
possibly,store multiple,0.19985092262921797,'Instruction Set'
sys_clk,output file,0.18782876581097163,'10.4.1 Disassembly Output File'
caches,think,0.238432224226678,'Introduction'
swp instruction,cache_swap,0.2799637545694733,'10.5 Hardware Tests'
results,results,0.12033033854704434,'11.1 Synthesis Results'
transmitted,put,0.2130432523810623,'10.5 Hardware Tests'
reproduced,one,0.23647884862261814,'8.4 Project Directory Structure'
part,bytes,0.1958560659333173,'Registers'
read,read cycle,0.37318666528737116,'8.1 Amber Port List'
algorithm,correct,0.2365871167970605,'10.5 Hardware Tests'
specified,original,0.2579755429693263,'Instruction Set'
sp605 spartan-6,"reset logic,",0.19955924144139062,'Introduction'
's',add,0.22742036420411896,'10.5 Hardware Tests'
i_wb_dat,access type,0.19246361237591622,'8.1 Amber Port List'
signed,least,0.28141555890262526,'Instruction Set'
usr,processor mode,0.16922194249940833,'Registers'
etc.,10.4,0.2651017540926686,'10.3 Running Simulations'
incorporated,linux file system,0.19058034638509622,'10.7.2 Building the kernel from source'
shown,shown,0.15793356934299568,'4.3.1 Encode immediate value'
initrd,libc library,0.26512710431911113,'10.7.2 Building the kernel from source'
adc instruction,result,0.2571166127489655,'10.5 Hardware Tests'
load multiple,exit,0.21647183279794555,'Instruction Set'
fit,transmit,0.19606712962064787,'10.5 Hardware Tests'
format ramdisk,called.,0.19619974762905293,'10.7.1 Using the pre-compiled memory image'
logic unit,synthess,0.21446948204220448,'8.2 Amber 23 Verilog Files'
ram disk,ngbbuild,0.18584709928840581,'10.7.2 Building the kernel from source'
encode_imm,access type,0.19246361237591622,'4.3 Shifter Operand Encoding'
verilog simulation,marked,0.2021621053649267,'10.4.3 Program Trace Utility'
tst,opcode_2,0.2680997328530665,'Instruction Set'
stack,18,0.2167378424482883,'Instruction Set'
carry_in,empty ascending,0.21240125222404496,'2.1 ALU'
loopback,loopback mode,0.1862783824993262,'10.5 Hardware Tests'
opcode_1,swi,0.23447647233748328,'Instruction Set'
bridge,controller bridge,0.25539286870949074,'Amber FPGA System'
amber boot loader v20110117211518,tools,0.21407744913098403,'10.7.1 Using the pre-compiled memory image'
cache specification,"run linux,",0.2996438429507173,'Cache'
decide,case,0.2166043114908298,'Amber 23 Pipeline Architecture'
category,store log,0.20239627297388446,'4.3.1 Encode immediate value'
mac module,cache1,0.26775159511904556,'10.5 Hardware Tests'
equivalent,reverse,0.20051350002496748,'4.5 Shift Encoding'
next,make,0.2224726002475399,'12.1 Configure HyperTerminal'
zero,vs,0.20693178907473317,'4.1 Condition Encoding'
provided,terms,0.3858460368291656,'12.2 Configure the FPGA'
fatal,426,0.219607951353897,'10.4.2 VCD Output File'
received,prepared,0.3011226793546335,'Amber 23 Pipeline Architecture'
136,using,0.30973150723524495,'11.1 Synthesis Results'
turns,fatal,0.19819160595077123,'10.4.2 VCD Output File'
work,library work,0.16393472962073283,'10.3.1 With Modelsim'
10.6,anything,0.19929858092132013,'10.6 Programs'
notation,extend,0.26407566554003425,'4.8 Booth's Multiplication Algorithm'
command line,world,0.19039723358987914,'10.3.1 With Modelsim'
sp605,mult,0.1892766284978332,'Introduction'
met,map,0.21233044732473527,'11 FPGA Synthesis'
full ascending,stmea,0.20258410009989772,'4.5 Shift Encoding'
works,local,0.2599805723144421,'8.1 Amber Port List'
buffer,"instruction fetches,",0.2574281345653293,'8.3 Amber 25 Verilog Files'
a25_fetch.v,register_bank,0.19197967049760575,'8.3 Amber 25 Verilog Files'
machine,address tag,0.19327710817609806,'Introduction'
106,changed,0.2264526523387055,'11.1 Synthesis Results'
rerun map,seed,0.19991042904579961,'11 FPGA Synthesis'
freeze,connected,0.21914133072004924,'8.1 Amber Port List'
multiplication,"branch target,",0.2704254115154829,'4.8 Booth's Multiplication Algorithm'
swi,mov,0.2533945595198528,'Instruction Set'
uart i/f,update,0.21413099039998937,'Amber FPGA System'
shift_imm,fd,0.1790431099110746,'4.3 Shifter Operand Encoding'
amber system synthesis,triggering,0.19479536702986322,'11.1 Synthesis Results'
condition execution,flags,0.5300494363552467,'4.1 Condition Encoding'
limited,sending,0.18518430926296445,'8.4 Project Directory Structure'
processor core,amber processor core,0.18974778878281404,'Introduction'
data codtrans transfer coprocessor,save,0.1901189686029688,'Instruction Set Encoding'
passed,passed,0.0,'10.5 Hardware Tests'
longer,basis,0.31015497394371333,'10.6 Programs'
boot-loader,boot-loader,0.09024775391028325,'Table of Contents'
version,boot,0.2012959477706091,'10.7.1 Using the pre-compiled memory image'
tests,bicne,0.2353301434936322,'10.5 Hardware Tests'
hw/fpga,switch,0.20370297385030256,'8.4 Project Directory Structure'
r14_svc,core verilog,0.2001298120688609,'Registers'
times,fpu,0.1872838456816367,'10.5 Hardware Tests'
a23_decode.v,execute,0.20526968984406677,'8.2 Amber 23 Verilog Files'
disassembly,10.3.2,0.1828305309397663,'10.4.1 Disassembly Output File'
interface,gnu download,0.25149556314999955,'12.2 Configure the FPGA'
connect,website,0.1956542689591776,'10.1 Installing the Amber project'
flag,register shifts,0.26878448871741606,'4.2 Opcode Encoding'
normal,normal,0.12033033854704434,'10.5 Hardware Tests'
boot-loader_memparams.v arm-none-linux-gnueabi-objdump,-c,0.17089422855722242,'10.2.1 GNU Tools Usage'
finish,perform,0.16078921559936732,'11 FPGA Synthesis'
occurs,overall,0.23240964290193056,'Introduction'
memory module,convenience,0.3572019774457919,'Amber FPGA System'
equal,meaning,0.18169590653114848,'4.1 Condition Encoding'
