discussed,therefore,0.17605379307151825,'3.1 Formats'
storage,sign,0.21282899177151993,'3.1 Formats'
clk_i,clk_i,0.0,'4.1 Interface'
283,283,0.10133687691274272,'4.2 Multiplication'
nr,logic,0.15046477168969924,'4.4 FPU comparsion'
including,including,0.15200531536911407,'3.1 Formats'
single precision,single,0.22852385354493973,'3.1 Formats'
speed,enable,0.3055564159635342,'Hardware implementation'
description,ready_o,0.15684428903955702,'4.1 Interface'
simply,cause,0.22934497645427873,'3.2.4 Underflow'
calculate,fractions,0.18937103917830403,'4.3 Division'
exponents,help,0.2974727228207592,'3.1 Formats'
1.1001,1.1001,0.0,'4.2 Multiplication'
positions,bit,0.44921786075117753,'3.3 Rounding Modes'
11,inf_o,0.11972645323868698,'4.1 Interface'
small,written,0.3904030944643456,'Introduction'
hardware area,hardware area,0.18819705712366505,'4.3 Division'
yield,extra,0.2804606530542154,'3.3 Rounding Modes'
ieee,standard,0.15602129995465866,'Introduction'
sign bit,given,0.2749309165459267,'3.1 Formats'
choice,rounding,0.2356429317741283,'3.2.4 Underflow'
basically,truncated,0.23013843539011525,'3.3.2 Round-to-Zero'
adding,integers,0.2565839770432743,'4.1 Addition and Subtraction'
fpu operations:,start_i,0.22032513570058038,'4.1 Interface'
arithmetic,kahan,0.31413467200786216,'References'
operands,handle,1.0,'Hardware implementation'
detect faster,detect faster,0.15200531536911407,'3.2.7 Zero'
exact,reasons,0.2872296179841008,'Floating point numbers'
iep1c6q240c6,quartus ii,0.224989805479504,'4.2 Compilation and Synthesis'
qnan exception:,qnan,0.1779605441818614,'3.2.1 Invalid Operation'
point unit,point,0.1829326182373181,'Introduction'
occurs,two,0.29647359140584534,'3.2.4 Underflow'
fast,implementations,0.21975180752933832,'4.4 Square-Root'
positive,negative,0.2203000538816847,'3.1 Formats'
future,totally,0.33126555379753697,'Hardware implementation'
real,one,0.43350724046451955,'Floating point numbers'
fraco,fraco,0.0,'4.2 Multiplication'
divide-by-zero exception,zero,0.2243509620715972,'3.2.2 Division by Zero'
fraction,fraction,0.0,'3.1 Formats'
3.2.3,3.2.3,0.0,'Introduction'
else,else,0.10133687691274272,'3.1 Formats'
needed,shown,0.5943120287223508,'4.2 Compilation and Synthesis'
supposedly,mentioning,0.24515497345910964,'4.3 Test and verification'
loss,rounding,0.26993060903282823,'3.2.4 Underflow'
result precision,guard,0.1996364286694409,'3.3 Rounding Modes'
2.5,2.5,0.0,'3.3.1 Round to nearest even'
define,engineers,0.3278493906894336,'3.1 Formats'
steps,two,0.18526173830225823,'4.3 Division'
exactly,financial,0.2636180366932141,'Floating point numbers'
3.2.7,3.2.7,0.0,'Introduction'
"precise results,",precise,0.19981465458826503,'3.3.1 Round to nearest even'
using,parameters,0.24052306475146143,'4.4 FPU comparsion'
format,format,0.10133687691274272,'3.1 Formats'
specifies,specifies,0.0,'3.3 Rounding Modes'
inexact,inexact,0.0,'3.2.3 Inexact'
otherwise,input,0.2600223949042089,'3.2.1 Invalid Operation'
calculated,divisors,0.25346194338952316,'4.4 Square-Root'
higher,listed,0.29231727758468706,'Hardware implementation'
hardware,algorithm,0.334782431761141,'4.4 Square-Root'
subtractions,saving,0.32017541692521495,'4.3 Division'
00,001,0.214427659636091,'4.1 Interface'
7392,cycles,0.20233288355444815,'4.4 FPU comparsion'
using,applications,0.2341421010130712,'Floating point numbers'
synplify,synplify pro,0.20397146298251395,'4.2 Compilation and Synthesis'
cycles,cycles,0.0,'Conclusion'
"exponent placeholder,",-27,0.2120260251689289,'3.1 Formats'
standard,ieee,0.15602129995465866,'Introduction'
7.0,acrobat,0.4628007313880271,'Introduction'
addition,addition,0.0,'Introduction'
square,root,0.3289799592030633,'Introduction'
1.11000010,1.11000010,0.0,'4.2 Multiplication'
acrobat distiller,distiller,0.27523681453259574,'Introduction'
928,928,0.10133687691274272,'4.2 Compilation and Synthesis'
1038,solution,0.4759356846154646,'Floating point numbers'
lowering,decreased,0.25059616375295807,'Hardware implementation'
leave,shift,0.2035531183593623,'4.1 Addition and Subtraction'
written,small,0.3904030944643456,'Introduction'
different,different,0.0,'3.1 Formats'
sometimes,ever,0.4037221973827568,'3.3 Rounding Modes'
set,never,0.2398662373428529,'3.2.1 Invalid Operation'
8.1,synthesized,0.23069502742143486,'4.2 Compilation and Synthesis'
multiple,serially,0.35435599673446416,'4.3 Division'
fmax,fmax,0.17733953459729976,'Hardware implementation'
core,reach,0.23501969162429787,'Hardware implementation'
actual,since,0.2688738914744784,'3.3 Rounding Modes'
divide,divide,0.0,'Introduction'
compared,test,0.2622758457080957,'4.3 Test and verification'
underflow,loss,0.27872486047495953,'3.2.4 Underflow'
ine_o,"= add,",0.22834665555258513,'4.1 Interface'
not-a-number,not-a-number,0.13511583588365697,'Floating point numbers'
altera quartus ii v.5,altera quartus ii v.5,0.0,'4.2 Compilation and Synthesis'
fixed,window,0.18747695241433815,'Floating point numbers'
one,real,0.43350724046451955,'Floating point numbers'
011,10,0.19698946373199214,'4.1 Interface'
comes,groups,0.2656567521076588,'3.1 Formats'
made,written,0.23758668818202772,'Introduction'
defined,defined,0.15200531536911407,'3.2.7 Zero'
fractional,commercial,0.2575571928334457,'Floating point numbers'
el,es,0.1634043037810288,'4.1 Addition and Subtraction'
34,34,0.0,'4.4 FPU comparsion'
-27,whole range,0.22027802929549667,'3.1 Formats'
theory,explain,0.2777392348191223,'Introduction'
3.5,3.5,0.0,'3.3.1 Round to nearest even'
14,vectors,0.19830333877224188,'4.3 Test and verification'
say,multiply,0.18032552982728173,'4.2 Multiplication'
intended,synthesized,0.24359518713210823,'4.2 Compilation and Synthesis'
22,24,0.27693534254502444,'4.1 Addition and Subtraction'
000,modes,0.1992422056617198,'4.1 Interface'
dividing,enable,0.2211360250050515,'Hardware implementation'
holders,since,0.32689917634629734,'3.3 Rounding Modes'
zero_o,divide,0.20942485269600733,'4.1 Interface'
according,fractions,0.15277304614224,'4.3 Division'
away,like,0.4122920460310829,'Floating point numbers'
opa_i,opa_i,0.0,'4.1 Interface'
occurred,added,0.5390529303445326,'3.2.6 Infinity'
al-eryani,processing unit,0.27397155495971354,'Introduction'
supports,supports,0.10133687691274272,'Introduction'
6.17,6.17,0.0,'4.4 FPU comparsion'
depending,seen,0.4274923078327882,'3.1 Formats'
save hardware,save,0.2009720949277418,'Hardware implementation'
differ,elements,0.4469038416932923,'Hardware implementation'
may,depending,0.2638021901919185,'3.1 Formats'
logic elements:,logic elements:,0.10133687691274272,'4.2 Compilation and Synthesis'
get,excess,0.2972713888406023,'3.3.2 Round-to-Zero'
table,make,0.2172154831821067,'3.1 Formats'
boundary,test,0.31104832192287607,'4.3 Test and verification'
input,signals,0.3091982971763546,'4.1 Interface'
1.0010,1.0010,0.0,'4.1 Addition and Subtraction'
floating,floating,0.0,'Introduction'
multiplication unit:,multiplication unit:,0.10133687691274272,'4.2 Compilation and Synthesis'
save clock,"clock cycles,",0.1432426518982549,'4.2 Multiplication'
disadvantage,serial,0.19868066686743333,'4.2 Multiplication'
shall,shall,0.13511583588365697,'4.2 Compilation and Synthesis'
test bench,vectors,0.27302606315389055,'4.3 Test and verification'
denormalization,result,0.2577892116259246,'3.2.4 Underflow'
goldberg,david,0.22266875440785755,'References'
parallel,hand,0.3621044289356995,'4.3 Test and verification'
possible,detail,0.30665136097308676,'Arithmetic on floating point numbers'
round,div_zero_o,0.26104349044417724,'4.1 Interface'
placeholder,range,0.2279259887498121,'3.1 Formats'
clock signal,name,0.2012307476768972,'4.1 Interface'
guard,fraction,0.35797342629462453,'3.3 Rounding Modes'
compilation,compilation,0.10133687691274272,'Introduction'
scale,ease,0.3852237024025694,'Floating point numbers'
4.1,4.1,0.0,'Introduction'
basic,basic,0.0,'3.1 Formats'
extended,dependent,0.281700642068422,'3.1 Formats'
copyright,2006,0.3913464836652427,'Introduction'
introduction,introduction,0.0,'Introduction'
add,000,0.19637304422375185,'4.1 Interface'
1985,computer,0.42827071566614305,'References'
value,value,0.0,'3.1 Formats'
sign,storage,0.21282899177151993,'3.1 Formats'
divider,amount,0.23107389602158376,'Hardware implementation'
quartus ii v.5,ii v.5,0.20029852906070378,'4.2 Compilation and Synthesis'
rounding,rounding,0.0,'3.3 Rounding Modes'
units,future,0.30033196488658787,'Hardware implementation'
make,table,0.2172154831821067,'3.1 Formats'
specified,specified,0.13511583588365697,'Hardware implementation'
precision,exponent and/or,0.20331320626652916,'3.2.3 Inexact'
reduce,thing,0.2574046015764151,'Hardware implementation'
mhz operating frequency,frequency,0.3060285602250352,'Conclusion'
algorithms,much,0.22924643856030974,'Arithmetic on floating point numbers'
commented,code,0.3276791797140122,'Arithmetic on floating point numbers'
